Sigma,MC,Individual,X,Y,Hypothesis
0.5,7,30,-2.0620475525025643,7.272301182371498,marker
0.5,7,30,-1.6980409279555495,7.4517942587245924,marker
0.5,7,30,-1.1450758515018262,6.478469671197269,marker
0.5,7,30,-1.096565176110777,8.011096812998163,expansion
0.5,7,30,-2.0620475525025643,6.605125533807835,expansion
0.5,7,30,-1.6980409279555495,8.332364260567555,expansion
0.5,7,30,-1.1450758515018262,7.776084602299567,expansion
0.5,7,31,-4.096123632369309,8.15822355228983,marker
0.5,7,31,-4.096123632369309,8.15822355228983,expansion
0.5,7,31,-4.4832675483166415,8.963603774716798,marker
0.5,7,31,-4.4832675483166415,8.963603774716798,expansion
0.5,7,31,-4.595170202764304,6.7813429275935215,marker
0.5,7,31,-4.595170202764304,6.7813429275935215,expansion
0.5,7,31,-4.717561439770737,7.492631319478686,marker
0.5,7,31,-4.717561439770737,7.492631319478686,expansion
0.5,7,31,-4.041765534376705,8.746195221691051,marker
0.5,7,31,-4.041765534376705,8.746195221691051,expansion
0.5,7,32,-3.8866738768857507,8.136026737215053,marker
0.5,7,32,-3.8866738768857507,8.136026737215053,expansion
0.5,7,32,-3.6195513505979764,7.9461106259933265,marker
0.5,7,32,-3.6195513505979764,7.9461106259933265,expansion
0.5,7,32,-3.7134102933038524,7.9730783313785265,marker
0.5,7,32,-3.7134102933038524,7.9730783313785265,expansion
0.5,7,32,-4.7596567506121,7.803841402582768,marker
0.5,7,32,-4.7596567506121,7.803841402582768,expansion
0.5,7,32,-3.7093485292774786,9.076555227591783,marker
0.5,7,32,-3.7093485292774786,9.076555227591783,expansion
0.5,7,33,-2.7441729558011874,8.105869534084999,marker
0.5,7,33,-2.7441729558011874,8.105869534084999,expansion
0.5,7,33,-2.4020600565274077,7.65786422735899,marker
0.5,7,33,-2.4020600565274077,7.65786422735899,expansion
0.5,7,33,-2.99899664027023,8.393405428896052,marker
0.5,7,33,-2.99899664027023,8.393405428896052,expansion
0.5,7,33,-3.1023255020554568,8.171181891556332,marker
0.5,7,33,-3.1023255020554568,8.171181891556332,expansion
0.5,7,33,-1.8368880815102573,8.40475913579537,marker
0.5,7,33,-1.8368880815102573,8.40475913579537,expansion
0.5,7,34,-2.68207982507813,8.851679962855922,marker
0.5,7,34,-2.68207982507813,8.851679962855922,expansion
0.5,7,34,-1.3542730079632326,8.781526867548726,marker
0.5,7,34,-1.3542730079632326,8.781526867548726,expansion
0.5,7,34,-2.659487298782271,8.998627678462505,marker
0.5,7,34,-2.659487298782271,8.998627678462505,expansion
0.5,7,34,-1.8605852633550135,9.4176463373662,marker
0.5,7,34,-1.8605852633550135,9.4176463373662,expansion
0.5,7,34,-2.473806223453095,9.514826150302595,marker
0.5,7,34,-2.473806223453095,9.514826150302595,expansion
0.5,7,35,-2.172741877433663,7.7840366588566345,marker
0.5,7,35,-2.172741877433663,7.7840366588566345,expansion
0.5,7,35,-1.7593262684608304,7.877913953643474,marker
0.5,7,35,-1.7593262684608304,7.877913953643474,expansion
0.5,7,35,-2.178611739919422,7.33336532032637,marker
0.5,7,35,-2.178611739919422,7.33336532032637,expansion
0.5,7,35,-2.689611434493354,6.405893840068637,marker
0.5,7,35,-2.689611434493354,6.405893840068637,expansion
0.5,7,35,-2.181002043829259,9.027135279455969,marker
0.5,7,35,-2.181002043829259,9.027135279455969,expansion
0.5,7,36,-3.0304880658412348,7.497583116612143,marker
0.5,7,36,-3.0304880658412348,7.497583116612143,expansion
0.5,7,36,-3.39273478641732,6.464724445184477,marker
0.5,7,36,-3.39273478641732,6.464724445184477,expansion
0.5,7,36,-2.9618085508529184,6.6791430364610695,marker
0.5,7,36,-2.9618085508529184,6.6791430364610695,expansion
0.5,7,36,-2.9536153612195144,7.635966610285224,marker
0.5,7,36,-2.9536153612195144,7.635966610285224,expansion
0.5,7,36,-3.459793214809639,7.737136265716824,marker
0.5,7,36,-3.459793214809639,7.737136265716824,expansion
0.5,7,37,-3.761486873656037,8.157132846219545,marker
0.5,7,37,-3.761486873656037,8.157132846219545,expansion
0.5,7,37,-2.098214371252526,6.62115369580715,marker
0.5,7,37,-0.5766181736237073,5.285886075074562,marker
0.5,7,37,-2.80121373013116,7.648430255030745,marker
0.5,7,37,-2.3543277555786233,6.8311266924583744,marker
0.5,7,37,-2.098214371252526,7.465283295627121,expansion
0.5,7,37,-0.5766181736237073,8.076362266377572,expansion
0.5,7,37,-2.80121373013116,7.69170936655956,expansion
0.5,7,37,-2.3543277555786233,8.140016208264448,expansion
0.5,7,38,-3.592630015953381,7.402395927898913,marker
0.5,7,38,-3.592630015953381,7.402395927898913,expansion
0.5,7,38,-4.190174041843167,7.7505115891344305,marker
0.5,7,38,-4.190174041843167,7.7505115891344305,expansion
0.5,7,38,-3.354766476447342,6.398713210663378,marker
0.5,7,38,-3.354766476447342,6.398713210663378,expansion
0.5,7,38,-3.98064995646733,7.365742925854036,marker
0.5,7,38,-3.98064995646733,7.365742925854036,expansion
0.5,7,38,-3.1235738647823648,7.935642112426694,marker
0.5,7,38,-3.1235738647823648,7.935642112426694,expansion
0.5,7,39,-2.794427025853725,6.8997998690372,marker
0.5,7,39,-2.794427025853725,6.8997998690372,expansion
0.5,7,39,-2.566123820048352,6.798279404799546,marker
0.5,7,39,-2.566123820048352,6.798279404799546,expansion
0.5,7,39,-1.4519083389824052,7.766925597892806,marker
0.5,7,39,-1.4519083389824052,7.766925597892806,expansion
0.5,7,39,-3.971471201673383,5.415653452959753,marker
0.5,7,39,-3.971471201673383,5.415653452959753,expansion
0.5,7,39,-3.5152903361131242,6.717888544651049,marker
0.5,7,39,-3.5152903361131242,6.717888544651049,expansion
0.5,7,40,-3.8516500801393514,8.949368043546736,marker
0.5,7,40,-3.8516500801393514,8.949368043546736,expansion
0.5,7,40,-3.2960110064510255,8.823365547831806,marker
0.5,7,40,-3.2960110064510255,8.823365547831806,expansion
0.5,7,40,-5.280512967088488,9.579348421141463,marker
0.5,7,40,-5.280512967088488,9.579348421141463,expansion
0.5,7,40,-3.2255295757243188,9.029595723880973,marker
0.5,7,40,-3.2255295757243188,9.029595723880973,expansion
0.5,7,40,-3.311834784939982,8.244991796315153,marker
0.5,7,40,-3.311834784939982,8.244991796315153,expansion
0.5,7,41,-2.6492802467900347,8.287997838186008,marker
0.5,7,41,-2.6492802467900347,8.287997838186008,expansion
0.5,7,41,-0.8503437325495271,6.136972284772196,marker
0.5,7,41,-2.524221068171655,8.55446847435857,marker
0.5,7,41,-2.3651342784370453,7.67451903809664,marker
0.5,7,41,-0.5959981601597142,6.194369693422282,marker
0.5,7,41,-0.8503437325495271,8.261536151923421,expansion
0.5,7,41,-2.524221068171655,7.854748922675565,expansion
0.5,7,41,-2.3651342784370453,8.413366976467167,expansion
0.5,7,41,-0.5959981601597142,7.845223460078003,expansion
0.5,7,42,-2.9953689721208856,7.710828744946291,marker
0.5,7,42,-2.9953689721208856,7.710828744946291,expansion
0.5,7,42,-0.7253466995716815,5.4209788518107445,marker
0.5,7,42,-1.5957344305156194,5.910091825194701,marker
0.5,7,42,-2.3472859421730496,6.61458625109868,marker
0.5,7,42,-0.6067228691452304,5.9461474482237495,marker
0.5,7,42,-0.7253466995716815,7.018979238410731,expansion
0.5,7,42,-1.5957344305156194,7.544018328229287,expansion
0.5,7,42,-2.3472859421730496,7.25685505079736,expansion
0.5,7,42,-0.6067228691452304,7.9646493905498685,expansion
0.5,7,43,-4.17471483738643,7.471973572036093,marker
0.5,7,43,-4.17471483738643,7.471973572036093,expansion
0.5,7,43,-4.1419152999760165,7.012763223635708,marker
0.5,7,43,-4.1419152999760165,7.012763223635708,expansion
0.5,7,43,-3.778191619205639,8.135156906660207,marker
0.5,7,43,-3.778191619205639,8.135156906660207,expansion
0.5,7,43,-3.7618003544210588,6.389869092506506,marker
0.5,7,43,-3.7618003544210588,6.389869092506506,expansion
0.5,7,43,-3.73534932137456,8.297500492455535,marker
0.5,7,43,-3.73534932137456,8.297500492455535,expansion
0.5,7,44,-2.3482592165249097,8.727298230079358,marker
0.5,7,44,-2.3482592165249097,8.727298230079358,expansion
0.5,7,44,-2.2873943482475543,9.7336396722684,marker
0.5,7,44,-2.2873943482475543,9.7336396722684,expansion
0.5,7,44,-1.6623028667517308,7.8267625521894235,marker
0.5,7,44,-1.6623028667517308,7.8267625521894235,expansion
0.5,7,44,-2.16494127438322,10.174465205427543,marker
0.5,7,44,-2.16494127438322,10.174465205427543,expansion
0.5,7,44,-1.782444293378326,8.160806708752775,marker
0.5,7,44,-1.782444293378326,8.160806708752775,expansion
0.5,7,45,-2.9306275077120003,8.683328220936609,marker
0.5,7,45,-2.9306275077120003,8.683328220936609,expansion
0.5,7,45,-1.7828051699687775,8.076017723170489,marker
0.5,7,45,-2.531744788704606,7.678258501146384,marker
0.5,7,45,-0.7678169875839842,5.992309194792849,marker
0.5,7,45,-1.1157178014678708,6.963349524665001,marker
0.5,7,45,-1.7828051699687775,8.493037022489796,expansion
0.5,7,45,-2.531744788704606,9.205920448474334,expansion
0.5,7,45,-0.7678169875839842,8.876510751134804,expansion
0.5,7,45,-1.1157178014678708,8.27419778462656,expansion
0.5,7,46,-3.2198364545026377,8.08457571041583,marker
0.5,7,46,-3.2198364545026377,8.08457571041583,expansion
0.5,7,46,-2.6560116195653336,8.1365410134783,marker
0.5,7,46,-2.6560116195653336,8.1365410134783,expansion
0.5,7,46,-2.576504232345597,8.530099153037286,marker
0.5,7,46,-2.576504232345597,8.530099153037286,expansion
0.5,7,46,-2.548775204343111,7.192885173405056,marker
0.5,7,46,-2.548775204343111,7.192885173405056,expansion
0.5,7,46,-3.9465382517200043,8.436362497862609,marker
0.5,7,46,-3.9465382517200043,8.436362497862609,expansion
0.5,7,47,-3.7843977507602835,7.649733191856332,marker
0.5,7,47,-3.7843977507602835,7.649733191856332,expansion
0.5,7,47,-5.056497095438063,8.500724608321399,marker
0.5,7,47,-5.056497095438063,8.500724608321399,expansion
0.5,7,47,-3.439908688356507,7.440082296431424,marker
0.5,7,47,-3.439908688356507,7.440082296431424,expansion
0.5,7,47,-4.8653536309370145,8.692339438996216,marker
0.5,7,47,-4.8653536309370145,8.692339438996216,expansion
0.5,7,47,-4.482530663860307,9.630759737132385,marker
0.5,7,47,-4.482530663860307,9.630759737132385,expansion
0.5,7,48,-3.688374352213762,8.400724428340455,marker
0.5,7,48,-3.688374352213762,8.400724428340455,expansion
0.5,7,48,-3.8305270170563417,8.693937796951484,marker
0.5,7,48,-3.8305270170563417,8.693937796951484,expansion
0.5,7,48,-4.0334200054373746,8.455635521692347,marker
0.5,7,48,-4.0334200054373746,8.455635521692347,expansion
0.5,7,48,-3.835949022492351,8.296027249040556,marker
0.5,7,48,-3.835949022492351,8.296027249040556,expansion
0.5,7,48,-2.843102998287063,7.574108233288163,marker
0.5,7,48,-2.843102998287063,7.574108233288163,expansion
0.5,7,49,-2.643008511297202,8.110106963345219,marker
0.5,7,49,-2.643008511297202,8.110106963345219,expansion
0.5,7,49,-2.0798273230055453,8.287160289998754,marker
0.5,7,49,-2.0798273230055453,8.287160289998754,expansion
0.5,7,49,-3.2178574090813523,7.546868222073261,marker
0.5,7,49,-3.2178574090813523,7.546868222073261,expansion
0.5,7,49,-3.3137455034487435,7.999627003467686,marker
0.5,7,49,-3.3137455034487435,7.999627003467686,expansion
0.5,7,49,-1.82008926078784,9.675533728300051,marker
0.5,7,49,-1.82008926078784,9.675533728300051,expansion
1.0,7,0,-0.8915296705225706,7.162090839402345,marker
1.0,7,0,-0.8915296705225706,7.162090839402345,expansion
1.0,7,0,-0.7372799918734376,7.199751247482158,marker
1.0,7,0,-0.7372799918734376,7.199751247482158,expansion
1.0,7,0,-1.716328099525859,6.060196196425245,marker
1.0,7,0,-1.716328099525859,6.060196196425245,expansion
1.0,7,0,-0.8013074581225227,7.510255525901632,marker
1.0,7,0,-0.8013074581225227,7.510255525901632,expansion
1.0,7,0,0.0,7.481726449638926,marker
1.0,7,0,0.0,7.481726449638926,expansion
1.0,7,1,-0.979346791846817,8.050977566342713,marker
1.0,7,1,-0.979346791846817,8.050977566342713,expansion
1.0,7,1,-1.9103652956665307,7.3137125290643406,marker
1.0,7,1,-1.9103652956665307,7.3137125290643406,expansion
1.0,7,1,-0.45481861626912234,9.045128678733668,marker
1.0,7,1,-0.45481861626912234,9.045128678733668,expansion
1.0,7,1,-1.1013637384363724,10.021293432927926,marker
1.0,7,1,-1.1013637384363724,10.021293432927926,expansion
1.0,7,1,-0.8482302779309094,8.24415031711178,marker
1.0,7,1,-0.8482302779309094,8.24415031711178,expansion
1.0,7,2,-3.5069632183720687,8.632112387001667,marker
1.0,7,2,-3.5069632183720687,8.632112387001667,expansion
1.0,7,2,-2.9282705332226544,8.974103785236672,marker
1.0,7,2,-2.9282705332226544,8.974103785236672,expansion
1.0,7,2,-4.000629126371287,9.166135322819647,marker
1.0,7,2,-4.000629126371287,9.166135322819647,expansion
1.0,7,2,-2.826003782126827,10.307305811691881,marker
1.0,7,2,-2.826003782126827,10.307305811691881,expansion
1.0,7,2,-2.8980228824857086,9.856574766150107,marker
1.0,7,2,-2.8980228824857086,9.856574766150107,expansion
1.0,7,3,-3.965177913286227,6.863240709604387,marker
1.0,7,3,-3.965177913286227,6.863240709604387,expansion
1.0,7,3,-4.270944073638251,6.577320215949392,marker
1.0,7,3,-4.270944073638251,6.577320215949392,expansion
1.0,7,3,-3.4662253635822093,6.046332791792663,marker
1.0,7,3,-3.4662253635822093,6.046332791792663,expansion
1.0,7,3,-5.248483392305679,6.033668287057926,marker
1.0,7,3,-5.248483392305679,6.033668287057926,expansion
1.0,7,3,-3.245416672651999,8.476753076140195,marker
1.0,7,3,-3.245416672651999,8.476753076140195,expansion
1.0,7,4,-1.6371121687525225,6.169762417695642,marker
1.0,7,4,-1.6371121687525225,6.169762417695642,expansion
1.0,7,4,-1.220126488450522,4.174279613238035,marker
1.0,7,4,-1.220126488450522,4.174279613238035,expansion
1.0,7,4,-1.7773223016308946,5.702995001320171,marker
1.0,7,4,-1.7773223016308946,5.702995001320171,expansion
1.0,7,4,-1.988733783823042,5.514378850606652,marker
1.0,7,4,-1.988733783823042,5.514378850606652,expansion
1.0,7,4,-0.6890706087416116,7.609274923887428,marker
1.0,7,4,-0.6890706087416116,7.609274923887428,expansion
1.0,7,5,-2.1316826587137356,9.536552158301527,marker
1.0,7,5,-2.1316826587137356,9.536552158301527,expansion
1.0,7,5,-2.5511888325140197,9.847475590137732,marker
1.0,7,5,-2.5511888325140197,9.847475590137732,expansion
1.0,7,5,-2.985140029607306,10.768217175734843,marker
1.0,7,5,-2.985140029607306,10.768217175734843,expansion
1.0,7,5,-2.649296032685791,9.379444325546713,marker
1.0,7,5,-2.649296032685791,9.379444325546713,expansion
1.0,7,5,-2.688498758480727,10.069925010608486,marker
1.0,7,5,-2.688498758480727,10.069925010608486,expansion
1.0,7,6,-2.8730417568466877,6.877574809087148,marker
1.0,7,6,-2.8730417568466877,6.877574809087148,expansion
1.0,7,6,-3.2523526824215967,7.779100741634969,marker
1.0,7,6,-3.2523526824215967,7.779100741634969,expansion
1.0,7,6,-3.626461265335201,6.756642690224156,marker
1.0,7,6,-3.626461265335201,6.756642690224156,expansion
1.0,7,6,-0.4637417211243937,5.755119694076247,marker
1.0,7,6,-0.4637417211243937,5.755119694076247,expansion
1.0,7,6,-2.6078076553365674,5.995960990088223,marker
1.0,7,6,-2.6078076553365674,5.995960990088223,expansion
1.0,7,7,-3.0053255239555146,8.421074424777315,marker
1.0,7,7,-3.0053255239555146,8.421074424777315,expansion
1.0,7,7,-1.946389146199817,9.645238479484771,marker
1.0,7,7,-1.946389146199817,9.645238479484771,expansion
1.0,7,7,-2.2874341372291163,8.230943489247618,marker
1.0,7,7,-2.2874341372291163,8.230943489247618,expansion
1.0,7,7,-1.8385517015433133,8.629827327049153,marker
1.0,7,7,-1.8385517015433133,8.629827327049153,expansion
1.0,7,7,-3.630021566788452,8.490732827294416,marker
1.0,7,7,-3.630021566788452,8.490732827294416,expansion
1.0,7,8,-1.8461355890427547,7.40753650775637,marker
1.0,7,8,-1.8461355890427547,7.40753650775637,expansion
1.0,7,8,-1.5972149820316683,8.792909476848596,marker
1.0,7,8,-1.5972149820316683,8.792909476848596,expansion
1.0,7,8,-3.141527872813868,8.117698548642215,marker
1.0,7,8,-3.141527872813868,8.117698548642215,expansion
1.0,7,8,-1.700653627794164,7.602700823857406,marker
1.0,7,8,-1.700653627794164,7.602700823857406,expansion
1.0,7,8,-0.3903271226935112,8.07879713722981,marker
1.0,7,8,-0.3903271226935112,8.07879713722981,expansion
1.0,7,9,-4.001805452039825,9.985764877331603,marker
1.0,7,9,-4.001805452039825,9.985764877331603,expansion
1.0,7,9,-4.020397542166508,10.125759064938835,marker
1.0,7,9,-4.020397542166508,10.125759064938835,expansion
1.0,7,9,-3.2642987901924854,9.896262892282385,marker
1.0,7,9,-3.2642987901924854,9.896262892282385,expansion
1.0,7,9,-4.253274573724894,10.909339408917152,marker
1.0,7,9,-4.253274573724894,10.909339408917152,expansion
1.0,7,9,-4.831965708530297,9.847103473901681,marker
1.0,7,9,-4.831965708530297,9.847103473901681,expansion
1.0,7,10,-2.8416634396060956,7.348650232828115,marker
1.0,7,10,-2.8416634396060956,7.348650232828115,expansion
1.0,7,10,-3.3506894242683205,8.442245968576284,marker
1.0,7,10,-3.3506894242683205,8.442245968576284,expansion
1.0,7,10,-2.536800564917222,6.9816867811369105,marker
1.0,7,10,-2.536800564917222,6.9816867811369105,expansion
1.0,7,10,-1.440712238759618,10.320830735653008,marker
1.0,7,10,-1.440712238759618,10.320830735653008,expansion
1.0,7,10,-4.279504488201784,8.211200745044588,marker
1.0,7,10,-4.279504488201784,8.211200745044588,expansion
1.0,7,11,-1.024803736905086,7.823912543136465,marker
1.0,7,11,-1.024803736905086,7.823912543136465,expansion
1.0,7,11,-0.47759539618920155,7.3797449180564465,marker
1.0,7,11,-0.9891640622256437,8.209282560122945,marker
1.0,7,11,-0.42735064726540495,6.8131552080018425,marker
1.0,7,11,-0.2313437609879343,7.180929318919362,marker
1.0,7,11,-0.47759539618920155,7.303541792295769,expansion
1.0,7,11,-0.9891640622256437,10.355784666195772,expansion
1.0,7,11,-0.42735064726540495,8.43060093207738,expansion
1.0,7,11,-0.2313437609879343,7.067297564572874,expansion
1.0,7,12,-1.8138292596869514,8.717386777644267,marker
1.0,7,12,-1.8138292596869514,8.717386777644267,expansion
1.0,7,12,-1.2039125814052625,8.213815626348039,marker
1.0,7,12,-0.48752969176505023,6.744002256597351,marker
1.0,7,12,-0.05191043782726901,7.597308027121754,marker
1.0,7,12,-0.26441545729701144,7.221860483727908,marker
1.0,7,12,-1.2039125814052625,10.047172388760169,expansion
1.0,7,12,-0.48752969176505023,8.49569414842255,expansion
1.0,7,12,-0.05191043782726901,11.377195850818051,expansion
1.0,7,12,-0.26441545729701144,9.57311435002644,expansion
1.0,7,13,-2.30644764487805,11.426311832788667,marker
1.0,7,13,-2.30644764487805,11.426311832788667,expansion
1.0,7,13,-2.3614676246756785,12.993009471787945,marker
1.0,7,13,-2.3614676246756785,12.993009471787945,expansion
1.0,7,13,-1.7266621340788273,12.491466240180324,marker
1.0,7,13,-1.7266621340788273,12.491466240180324,expansion
1.0,7,13,-1.7244068320514856,12.527990988723964,marker
1.0,7,13,-1.7244068320514856,12.527990988723964,expansion
1.0,7,13,-1.6596808327502668,11.159503424823429,marker
1.0,7,13,-1.6596808327502668,11.159503424823429,expansion
1.0,7,14,-4.516839724637782,7.998771181553731,marker
1.0,7,14,-4.516839724637782,7.998771181553731,expansion
1.0,7,14,-5.450822031778248,7.024675171207665,marker
1.0,7,14,-5.450822031778248,7.024675171207665,expansion
1.0,7,14,-4.0394835515894,8.078985183248134,marker
1.0,7,14,-4.0394835515894,8.078985183248134,expansion
1.0,7,14,-5.444756513987269,7.956574353275092,marker
1.0,7,14,-5.444756513987269,7.956574353275092,expansion
1.0,7,14,-4.826891895404919,8.046250670790931,marker
1.0,7,14,-4.826891895404919,8.046250670790931,expansion
1.0,7,15,-3.1335539441151052,8.345777787840987,marker
1.0,7,15,-3.1335539441151052,8.345777787840987,expansion
1.0,7,15,-2.0557857371571027,7.85892568359316,marker
1.0,7,15,-2.0557857371571027,7.85892568359316,expansion
1.0,7,15,-5.333926682790889,7.508598707114862,marker
1.0,7,15,-5.333926682790889,7.508598707114862,expansion
1.0,7,15,-3.0259604212500104,8.019958445924726,marker
1.0,7,15,-3.0259604212500104,8.019958445924726,expansion
1.0,7,15,-3.0961134725527955,9.248356614352845,marker
1.0,7,15,-3.0961134725527955,9.248356614352845,expansion
1.0,7,16,-1.8359675132724471,8.205384786834655,marker
1.0,7,16,-1.8359675132724471,8.205384786834655,expansion
1.0,7,16,-1.846399735394812,8.476847237223573,marker
1.0,7,16,-1.846399735394812,8.476847237223573,expansion
1.0,7,16,-2.2769451984415836,9.394742329670828,marker
1.0,7,16,-2.2769451984415836,9.394742329670828,expansion
1.0,7,16,-0.9979039585971072,8.316397400155012,marker
1.0,7,16,-0.9979039585971072,8.316397400155012,expansion
1.0,7,16,-0.6999306257631581,9.232557312222518,marker
1.0,7,16,-0.6999306257631581,9.232557312222518,expansion
1.0,7,17,-2.6760858261142446,7.32062740667686,marker
1.0,7,17,-2.6760858261142446,7.32062740667686,expansion
1.0,7,17,-3.274937099111848,8.590636579768182,marker
1.0,7,17,-3.274937099111848,8.590636579768182,expansion
1.0,7,17,-2.088455873746521,5.862207958874276,marker
1.0,7,17,-2.088455873746521,5.862207958874276,expansion
1.0,7,17,-4.990909069401614,7.179039464833908,marker
1.0,7,17,-4.990909069401614,7.179039464833908,expansion
1.0,7,17,-2.449967394456506,8.220634267507766,marker
1.0,7,17,-2.449967394456506,8.220634267507766,expansion
1.0,7,18,-4.605130833530504,7.8955911161218895,marker
1.0,7,18,-4.605130833530504,7.8955911161218895,expansion
1.0,7,18,-4.637134969856204,7.607615077864297,marker
1.0,7,18,-4.637134969856204,7.607615077864297,expansion
1.0,7,18,-6.008508138466616,7.363271051172609,marker
1.0,7,18,-6.008508138466616,7.363271051172609,expansion
1.0,7,18,-5.526438303254003,7.6889458531301385,marker
1.0,7,18,-5.526438303254003,7.6889458531301385,expansion
1.0,7,18,-4.248825702312219,7.394814105665112,marker
1.0,7,18,-4.248825702312219,7.394814105665112,expansion
1.0,7,19,-3.454151543731581,7.866948044868273,marker
1.0,7,19,-3.454151543731581,7.866948044868273,expansion
1.0,7,19,-5.172532034555896,7.947026281716519,marker
1.0,7,19,-5.172532034555896,7.947026281716519,expansion
1.0,7,19,-3.5243796311769615,7.675819945918736,marker
1.0,7,19,-3.5243796311769615,7.675819945918736,expansion
1.0,7,19,-3.8393614341683873,7.147625410097509,marker
1.0,7,19,-3.8393614341683873,7.147625410097509,expansion
1.0,7,19,-2.1877760269709916,5.6247252195091395,marker
1.0,7,19,-2.1877760269709916,5.6247252195091395,expansion
1.0,7,20,-1.7536242987534354,8.776483907669771,marker
1.0,7,20,-1.7536242987534354,8.776483907669771,expansion
1.0,7,20,-2.294407328746353,9.53757802650517,marker
1.0,7,20,-2.294407328746353,9.53757802650517,expansion
1.0,7,20,-2.656076517016815,9.621815442508307,marker
1.0,7,20,-2.656076517016815,9.621815442508307,expansion
1.0,7,20,-2.3000698648112925,9.2164718795063,marker
1.0,7,20,-2.3000698648112925,9.2164718795063,expansion
1.0,7,20,-1.9021674592799092,8.543557444014699,marker
1.0,7,20,-1.9021674592799092,8.543557444014699,expansion
1.0,7,21,-3.439561765171357,7.225884870913232,marker
1.0,7,21,-3.439561765171357,7.225884870913232,expansion
1.0,7,21,-1.7852165029632423,7.64693420649398,marker
1.0,7,21,-1.7852165029632423,7.64693420649398,expansion
1.0,7,21,-2.1004898520603117,7.35437417187028,marker
1.0,7,21,-2.1004898520603117,7.35437417187028,expansion
1.0,7,21,-3.193879568782953,7.360391434242594,marker
1.0,7,21,-3.193879568782953,7.360391434242594,expansion
1.0,7,21,-2.879330188529737,8.11866138703974,marker
1.0,7,21,-2.879330188529737,8.11866138703974,expansion
1.0,7,22,-3.940808807487482,7.93660521799509,marker
1.0,7,22,-3.940808807487482,7.93660521799509,expansion
1.0,7,22,-3.713042576874363,9.259067493293001,marker
1.0,7,22,-3.713042576874363,9.259067493293001,expansion
1.0,7,22,-5.531687763688976,9.610995641700192,marker
1.0,7,22,-5.531687763688976,9.610995641700192,expansion
1.0,7,22,-3.847312978270202,8.625369742171305,marker
1.0,7,22,-3.847312978270202,8.625369742171305,expansion
1.0,7,22,-3.742037727344113,8.714655028189181,marker
1.0,7,22,-3.742037727344113,8.714655028189181,expansion
1.0,7,23,-3.860316382799148,6.4328830697716315,marker
1.0,7,23,-3.860316382799148,6.4328830697716315,expansion
1.0,7,23,-3.81732887866111,6.260140761064056,marker
1.0,7,23,-3.81732887866111,6.260140761064056,expansion
1.0,7,23,-3.7306063000756784,6.194148355884599,marker
1.0,7,23,-3.7306063000756784,6.194148355884599,expansion
1.0,7,23,-3.0585078340586747,6.6118959603509,marker
1.0,7,23,-3.0585078340586747,6.6118959603509,expansion
1.0,7,23,-4.664669980452267,5.776134747674459,marker
1.0,7,23,-4.664669980452267,5.776134747674459,expansion
1.0,7,24,-2.3574610897762414,8.957257423362861,marker
1.0,7,24,-2.3574610897762414,8.957257423362861,expansion
1.0,7,24,-4.567775161296929,7.033803455451667,marker
1.0,7,24,-4.567775161296929,7.033803455451667,expansion
1.0,7,24,-2.8982653494592165,8.496942785650816,marker
1.0,7,24,-2.8982653494592165,8.496942785650816,expansion
1.0,7,24,-3.44932447889859,8.98773642606487,marker
1.0,7,24,-3.44932447889859,8.98773642606487,expansion
1.0,7,24,-0.5161441674965637,9.838307251970956,marker
1.0,7,24,-0.5161441674965637,9.838307251970956,expansion
1.0,7,25,-3.96197482113604,8.244494579043272,marker
1.0,7,25,-3.96197482113604,8.244494579043272,expansion
1.0,7,25,-5.484647466944518,8.502852258075533,marker
1.0,7,25,-5.484647466944518,8.502852258075533,expansion
1.0,7,25,-5.371455833530438,9.389058027927728,marker
1.0,7,25,-5.371455833530438,9.389058027927728,expansion
1.0,7,25,-4.646711544770463,7.634907160075516,marker
1.0,7,25,-4.646711544770463,7.634907160075516,expansion
1.0,7,25,-5.412380719152833,8.535477050015848,marker
1.0,7,25,-5.412380719152833,8.535477050015848,expansion
1.0,7,26,-1.7485375750223653,8.337544546822443,marker
1.0,7,26,-1.7485375750223653,8.337544546822443,expansion
1.0,7,26,-2.274874376748315,9.150375207937062,marker
1.0,7,26,-2.274874376748315,9.150375207937062,expansion
1.0,7,26,-0.9535353281868113,6.926476479713904,marker
1.0,7,26,-0.9535353281868113,6.926476479713904,expansion
1.0,7,26,-2.2548512785821595,9.980342593608698,marker
1.0,7,26,-2.2548512785821595,9.980342593608698,expansion
1.0,7,26,-0.11912065801281124,9.682009395859325,marker
1.0,7,26,-0.11912065801281124,9.682009395859325,expansion
1.0,7,27,-2.3174957818635127,8.820626656590614,marker
1.0,7,27,-2.3174957818635127,8.820626656590614,expansion
1.0,7,27,-3.635078202086249,10.022930489744802,marker
1.0,7,27,-3.635078202086249,10.022930489744802,expansion
1.0,7,27,-1.0730130352873426,7.53783672257498,marker
1.0,7,27,-1.0730130352873426,7.53783672257498,expansion
1.0,7,27,-2.3739053840870747,8.250408221348616,marker
1.0,7,27,-2.3739053840870747,8.250408221348616,expansion
1.0,7,27,-1.6286253477739985,7.742382128890708,marker
1.0,7,27,-1.6286253477739985,7.742382128890708,expansion
1.0,7,28,-2.2726969428243597,8.230374479481508,marker
1.0,7,28,-2.2726969428243597,8.230374479481508,expansion
1.0,7,28,-3.215463068967269,7.662431604465878,marker
